_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,does_the_utterance_make_sense,does_the_utterance_make_sense:confidence,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario:variance,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say:variance,does_the_utterance_make_sense_gold,flab_bad_content,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario_gold,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say_gold,scenario,utterance
1778009599,false,finalized,2,6/25/2018 15:33:47,Yes,1.0,4.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,you are looking to move immediately
1778009600,false,finalized,2,6/25/2018 15:39:30,Yes,1.0,1.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,you are looking to move immediately
1778009601,false,finalized,2,6/25/2018 15:28:05,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,please tell me what happens during the closing process
1778009602,false,finalized,2,6/25/2018 15:37:45,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,explain the course of the closing process
1778009603,false,finalized,2,6/25/2018 15:30:10,Yes,1.0,6.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,i need to know what happens in the procedure of closing
1778009604,false,finalized,2,6/25/2018 15:39:59,Yes,1.0,5.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what can i expect during closing 
1778009605,false,finalized,2,6/25/2018 15:39:59,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,is the closing process difficult 
1778009606,false,finalized,2,6/25/2018 15:31:00,Yes,1.0,6.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what does a usual closing process entail 
1778009607,false,finalized,2,6/25/2018 15:33:46,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what are the proceedings during the closing process 
1778009608,false,finalized,2,6/25/2018 15:23:56,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,is closing process complicated 
1778009609,false,finalized,2,6/25/2018 15:42:51,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what should i expect from the closing process 
1778009610,false,finalized,2,6/25/2018 15:34:37,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,happens during closing process
1778009611,false,finalized,2,6/25/2018 15:28:58,Yes,1.0,5.0,2.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how long is the closing process 
1778009612,false,finalized,2,6/25/2018 15:34:42,Yes,1.0,6.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,are many steps required for the closing process 
1778009613,false,finalized,2,6/25/2018 15:39:01,Yes,1.0,5.0,0.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,is the closing process long 
1778009614,false,finalized,2,6/25/2018 15:37:45,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what do i do after closing the deal 
1778009615,false,finalized,2,6/25/2018 15:36:41,Yes,1.0,4.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,where do i have to sign 
1778009616,false,finalized,2,6/25/2018 15:32:38,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what legal processes would be missing after completing the sale 
1778009617,false,finalized,2,6/25/2018 15:36:51,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what is the closing process
1778009618,false,finalized,2,6/25/2018 15:41:10,Yes,1.0,5.0,1.0,5.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what happens during closing process
1778009619,false,finalized,2,6/25/2018 15:41:45,Yes,1.0,3.5,1.5,4.5,1.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how long is the closing process
1778009620,false,finalized,2,6/25/2018 15:30:10,Yes,1.0,5.0,1.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how much credit do i need 
1778009621,false,finalized,2,6/25/2018 15:41:45,Yes,1.0,2.0,1.0,3.5,2.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how much credit do i need 
1778009622,false,finalized,2,6/25/2018 17:30:26,Yes,1.0,2.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how much credit do i need 
1778009623,false,finalized,2,6/25/2018 15:29:45,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,would you please give me details regarding the closing process 
1778009624,false,finalized,2,6/25/2018 16:08:56,Yes,1.0,6.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what do i need to know regarding the closing process 
1778009625,false,finalized,2,6/25/2018 15:36:45,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,do i need to take any special document for the closing process 
1778009626,false,finalized,2,6/25/2018 15:29:39,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process, how fast is the process of closing 
1778009627,false,finalized,2,6/25/2018 15:43:17,Yes,1.0,6.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process, how secure is the process of closing 
1778009628,false,finalized,2,6/25/2018 15:38:54,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process, what may happen during the process of closing 
1778009629,false,finalized,2,6/25/2018 15:36:45,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,i want to know what the closing process is 
1778009630,false,finalized,2,6/25/2018 15:31:20,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what happens during the closing process 
1778009631,false,finalized,2,6/25/2018 15:32:11,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what is the process and what should be done during the closure 
1778009632,false,finalized,2,6/25/2018 15:27:56,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,i want to know what happens during the closing process
1778009633,false,finalized,2,6/25/2018 15:35:06,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,i would like to know what happens during the closing process
1778009634,false,finalized,2,6/25/2018 15:37:14,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what happens during the closing process 
1778009635,false,finalized,2,6/25/2018 15:39:18,Yes,1.0,6.5,0.5,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what happens during closing process 
1778009636,false,finalized,2,6/25/2018 15:39:19,Yes,1.0,3.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,can i be informed about all significant things happening 
1778009637,false,finalized,2,6/25/2018 15:38:27,Yes,1.0,2.0,0.0,6.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what documents shoud i provide 
1778009638,false,finalized,2,6/25/2018 15:35:27,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,once we close the contract how much should i expect for the contract 
1778009639,false,finalized,2,6/25/2018 15:31:24,Yes,1.0,4.0,1.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,now what should we expect since we signed a contract 
1778009640,false,finalized,2,6/25/2018 15:39:18,Yes,1.0,1.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,when do we meet again 
1778009641,false,finalized,2,6/25/2018 15:33:51,Yes,1.0,3.5,2.5,3.5,2.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,when will i know that my offer was the best
1778009642,false,finalized,2,6/25/2018 15:40:15,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,there are many offers for the house
1778009643,false,finalized,2,6/25/2018 15:48:03,Yes,1.0,2.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,of being my offer the best that should be done immediately
1778009644,false,finalized,2,6/25/2018 15:26:14,Yes,1.0,1.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,i really need to move to a place under 500k 
1778009645,false,finalized,2,6/25/2018 17:27:09,Yes,1.0,4.5,2.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how much is the rent per month 
1778009646,false,finalized,2,6/25/2018 15:35:06,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,you are asking how much the rent is 
1778009647,false,finalized,2,6/25/2018 15:41:58,Yes,1.0,4.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what kind of documents do you need at closing 
1778009648,false,finalized,2,6/25/2018 15:36:10,Yes,1.0,4.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,can we get along now 
1778009649,false,finalized,2,6/25/2018 15:36:41,Yes,1.0,6.0,1.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,do we have to close 
1778009650,false,finalized,2,6/25/2018 15:34:48,Yes,1.0,4.5,0.5,4.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what is the employee s procedure at closing time 
1778009651,false,finalized,2,6/25/2018 15:27:25,Yes,1.0,6.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how is the process of sales at the close of the month 
1778009652,false,finalized,2,6/25/2018 15:35:01,Yes,1.0,6.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how the inventory is handled at the end of the year
1778009653,false,finalized,2,6/25/2018 15:33:18,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,you want to know what happens during closing process
1778009654,false,finalized,2,6/25/2018 15:32:41,Yes,1.0,4.5,1.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how long does this process take 
1778009655,false,finalized,2,6/25/2018 15:33:08,Yes,1.0,2.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,could you notify me after this process happens 
1778009656,false,finalized,2,6/25/2018 15:36:16,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what happens in the closing process 
1778009657,false,finalized,2,6/25/2018 15:38:45,Yes,1.0,2.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,should i call an agent before 
1778009658,false,finalized,2,6/25/2018 15:36:40,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how long is the closing process 
1778009659,false,finalized,2,6/25/2018 15:40:30,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,how is the closing process
1778009660,false,finalized,2,6/25/2018 15:34:09,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what happens during the closing process
1778009661,false,finalized,2,6/25/2018 15:32:48,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You want to know what happens during closing process,what is the closing process
1778009662,false,finalized,4,6/25/2018 15:40:44,Yes,0.7292,6.0,1.0,4.75,1.785,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i looking for an luxury home 
1778009663,false,finalized,2,6/25/2018 17:27:09,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,can i looking for an luxury home 
1778009664,false,finalized,2,6/25/2018 15:44:17,Yes,1.0,5.0,0.0,5.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,where looking for an luxury home 
1778009665,false,finalized,2,6/25/2018 15:38:12,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i m interested for a luxury house
1778009666,false,finalized,2,6/25/2018 15:36:52,Yes,1.0,3.0,1.0,4.0,2.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want the house to be far from other houses
1778009667,false,finalized,2,6/25/2018 15:34:48,Yes,1.0,4.5,0.5,5.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want a house close to the lake
1778009668,false,finalized,4,6/25/2018 15:40:01,Yes,0.7556,2.0,0.707,5.75,1.639,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,what might you say to or ask a customer service agent in this scenario
1778009669,false,finalized,2,6/25/2018 15:41:27,Yes,1.0,3.0,2.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,what might you say to or ask a customer service agent in this scenario
1778009670,false,finalized,2,6/25/2018 15:32:57,Yes,1.0,1.0,0.0,4.0,2.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,what might you say to or ask a customer service agent in this scenario
1778009671,false,finalized,2,6/25/2018 15:40:15,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,buenos dias
1778009672,false,finalized,4,6/25/2018 16:04:56,Yes,0.5087,3.25,2.278,4.75,2.278,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,buenos dias
1778009673,false,finalized,2,6/25/2018 15:39:41,No,1.0,1.5,0.5,4.0,3.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,buenos dias
1778009674,false,finalized,2,6/25/2018 15:26:58,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,what is the price of the apartment 
1778009675,false,finalized,2,6/25/2018 15:42:51,Yes,1.0,1.0,0.0,4.0,3.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,are there any neighbors 
1778009676,false,finalized,2,6/25/2018 15:40:35,Yes,1.0,3.5,1.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,can i have a pet 
1778009677,false,finalized,2,6/25/2018 15:38:48,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,do you have a brochure of houses 
1778009678,false,finalized,2,6/25/2018 15:28:58,Yes,1.0,4.5,2.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,make guided visits 
1778009679,false,finalized,2,6/25/2018 15:30:39,Yes,1.0,3.0,2.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,what days can we go to see the houses 
1778009680,false,finalized,2,6/25/2018 15:24:39,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,this is a luxury house 
1778009681,false,finalized,2,6/25/2018 15:30:34,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want a luxury house do you have some options to show me 
1778009682,false,finalized,2,6/25/2018 15:30:23,Yes,1.0,6.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,yes i want a huge house a luxury home can you show me options 
1778009683,false,finalized,2,6/25/2018 15:56:14,Yes,1.0,2.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i m looking for a house in an exclusive area
1778009684,false,finalized,2,6/25/2018 15:32:21,Yes,1.0,1.5,0.5,4.0,2.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,the finishes of the house must be first
1778009685,false,finalized,2,6/25/2018 15:30:01,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,the budget for my house fits the exclusive nature of the property
1778009686,false,finalized,2,6/25/2018 15:26:33,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i m just looking for luxury homes
1778009687,false,finalized,2,6/25/2018 15:38:54,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i have enough money to opt for a luxury home
1778009689,false,finalized,2,6/25/2018 15:33:51,Yes,1.0,5.5,0.5,5.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want a luxury house with all the comforts
1778009690,false,finalized,2,6/25/2018 15:33:37,Yes,1.0,5.5,0.5,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i need luxury home 
1778009691,false,finalized,2,6/25/2018 15:31:12,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,luxury home is that i need 
1778009692,false,finalized,2,6/25/2018 15:36:52,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,do you have any luxury home 
1778009693,false,finalized,2,6/25/2018 15:38:41,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,looking for a luxury home
1778009694,false,finalized,2,6/25/2018 15:36:47,Yes,1.0,6.0,0.0,6.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want to buy a luxury house
1778009695,false,finalized,2,6/25/2018 15:32:48,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want to buy a luxury house
1778009696,false,finalized,2,6/25/2018 15:38:01,Yes,1.0,5.0,0.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want the best house in town
1778009697,false,finalized,2,6/25/2018 15:30:46,Yes,1.0,5.5,1.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i need my house to be luxury
1778009698,false,finalized,2,6/25/2018 15:38:51,Yes,1.0,6.0,1.0,5.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want a very luxury house
1778009699,false,finalized,2,6/25/2018 15:37:45,Yes,1.0,5.5,1.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want a home with jacuzzi pool lots of white marble and plenty of space
1778009700,false,finalized,2,6/25/2018 15:34:42,Yes,1.0,6.0,1.0,6.0,1.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,i want the best house you have money will not be a problem
1778009701,false,finalized,2,6/25/2018 15:28:37,Yes,1.0,1.5,0.5,7.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,in the parking lot there must be 2 mercedes and 3 lamborghinis safely guarded 
1778009702,false,finalized,2,6/25/2018 15:36:19,Yes,1.0,7.0,0.0,7.0,0.0,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,you are looking for an luxury home
1778009703,false,finalized,2,6/25/2018 15:29:39,Yes,1.0,6.5,0.5,6.5,0.5,,ACCEPTABLE_CONTENT,,,You are looking for an luxury home,you are looking for an luxury home
