,SPEECH,CLUSTER_ID,SCENARIO,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,IS_BAD_CLUSTER
2169,what neighborhoods do you cover ,17,You want to know which neighborhoods the real estate agent covers,,0.149074704256,
2330,what service do you provide ,17,You want to know what service the real estate agent provides,,0.149074704256,
1717,do you have any available ones near a supermarket ,17,You are looking for a condo,,0.149074704256,
2328,do you have electricians and plumbers for emergency repairs ,17,You want to know what service the real estate agent provides,,0.149074704256,
1351,do you have single family home ,17,You are looking for a single family home,,0.149074704256,
2326,do you people covers security ,17,You want to know what service the real estate agent provides,,0.149074704256,
1725,do you have an available condo ,17,You are looking for a condo,,0.149074704256,
2199,what areas do you sell ,17,You want to know which neighborhoods the real estate agent covers,,0.149074704256,
1341,do you have a single family home ,17,You are looking for a single family home,,0.149074704256,
2205,do you cover my neighbors ,17,You want to know which neighborhoods the real estate agent covers,,0.149074704256,
2170,which neighborhoods do you work with ,17,You want to know which neighborhoods the real estate agent covers,,0.149074704256,
2351,do not you have to keep your services wide ,17,You want to know what service the real estate agent provides,,0.149074704256,
2094,which neighborhood do you want to settle in ,17,You want to live in Neighborhood A,,0.149074704256,
1006,do you have something like under 500k ,17,Your budget is around 500K ,,0.149074704256,
1155,what other prices do you have ,17,"You want to know about other fees, beside downpayment",,0.149074704256,
989,do you have anymore houses available for 500k ,17,Your budget is around 500K ,,0.149074704256,
3424,do you have to pay extra for parking ,17,You want to know the parking situation of the apartment,,0.149074704256,
1000,do you have a property within 500k ,17,Your budget is around 500K ,,0.149074704256,
369,do you have cable tv service ,17,You want to know the amenties that are in the building,,0.149074704256,
3147,do you have a budget friendly house ,17,You are looking to buy an affordable home,,0.149074704256,
2821,do you have information regarding the down payment ,17,You want to know how much your down payment should be,,0.149074704256,
3433,how do you handle parking situation ,17,You want to know the parking situation of the apartment,,0.149074704256,
1011,what homes do you have available for under 500 000 ,17,Your budget is around 500K ,,0.149074704256,
1016,how much budget do you have ,17,Your budget is around 500K ,,0.149074704256,
833,do you have any luxury homes ,17,You are looking for an luxury home,,0.149074704256,
1030,do you have any option for less than 500k ,17,Your budget is around 500K ,,0.149074704256,
3277,do you have an idea how prices of this plaece is going to change in next few years ,17,You are looking to move in the next two year,,0.149074704256,
807,do you have houses located in the best area ,17,You are looking for an luxury home,,0.149074704256,
798,do you have a luxury home ,17,You are looking for an luxury home,,0.149074704256,
795,will you have a luxury home ,17,You are looking for an luxury home,,0.149074704256,
786,how many bathrooms do you have ,17,You are looking for an luxury home,,0.149074704256,
329,do you care if i leave ,17,You are looking to move immediately,,0.149074704256,
781,do you have a luxury home for sale,17,You are looking for an luxury home,,0.149074704256,
776,do you have any luxury home in list i want one,17,You are looking for an luxury home,,0.149074704256,
752,do you have any luxury home ,17,You are looking for an luxury home,*,0.149074704256,
742,i want a luxury house do you have some options to show me ,17,You are looking for an luxury home,,0.149074704256,
738,do you have a brochure of houses ,17,You are looking for an luxury home,,0.149074704256,
323,do you have any option for me to moving immediately ,17,You are looking to move immediately,,0.149074704256,
322,i need a moving option immediately what do you have for me ,17,You are looking to move immediately,,0.149074704256,
3314,do you have housing available for a short period ,17,You are looking to move in the next two year,,0.149074704256,
1064,what do you define budget ,17,Your budget is around 500K ,,0.149074704256,
987,do you have any available house around 500k ,17,Your budget is around 500K ,,0.149074704256,
388,do you have all the services ,17,You want to know the amenties that are in the building,,0.149074704256,
